# %ECSV 1.0
# ---
# datatype:
# - {name: ST, datatype: string}
# - {name: WMF, datatype: float64}
# - {name: T_eq, datatype: float64}
# - {name: M_p, datatype: float64}
# - {name: Age, datatype: float64}
# - {name: R_b, datatype: float64}
# - {name: R_20mbar, datatype: float64}
# - {name: R_1mibar, datatype: float64}
# - {name: T_b, datatype: float64}
# - {name: T_int, datatype: float64}
# - {name: s_env, datatype: float64}
# - {name: I/MR^2, datatype: float64}
# - {name: L_env, datatype: float64}
# - {name: L_rad, datatype: float64}
# - {name: L_core, datatype: float64}
# - {name: L_grav, datatype: float64}
# - {name: u_tot, datatype: float64}
# meta: !!omap
# - comments: [Evolutionary tracks from the Steam Worlds Evolution Extended in Temperature model (Aguichine+2025), '', 'Model summary:',
#     'Earth-like core (32.5% iron-sulfur alloy, 67.5% mantle with Earth-like Fe/Si ratio)', Pure H2O envelope and pure H2O atmosphere
#       connected at P_b = 1000 bar, '', 'Parameters:', 'ST: Stellar Type (M or G), for radiative transfer in the atmosphere', 'WMF: Water
#       Mass Fraction, between 0.001 and 1', 'T_eq: Equilibrium temperature (K), between 500 K and 700 K', 'M_p: Planet mass (M_e), between
#       0.2 M_E and 20.0 M_E', 'Age: Host star age (Gyr), between 0.001 Gyr and 20 Gyr, assuming the planet formed at t_0 = 1 Myr (can
#       be adjusted)', '', 'Model outputs:', 'R_b: Planet radius (R_E) at 1000 bar', 'R_20mbar : Planet radius (R_E) at 20 mbar, pressure
#       level where pure steam is opaque at 1 micron', 'R_1mibar : Planet radius (R_E) at 1 microbar (0.1 Pa), pressure level of aerosols/haze
#       formation', 'T_b: Temperature (K) at 1000 bar)', 'T_int: Intrinsic temperature (K), nominal values are between 10 K and 400 K',
#     's_env: Specific entropy of H2O in the envelope (in J/K/kg)', 'I/MR^2: Normalized moment of inertia', '', 'Sources of energy for
#       the cooling, expressed as luminosities (in W):', 'L_env: energy from the H2O envelope (thermal + gravitational)', 'L_rad: radiogenic
#       heat produced in the core', 'L_core: thermal energy of the core', 'L_grav: gravitational energy of the core', 'u_tot: total energy
#       of the planet, obtained by fully integrating thermal (cp*T*dm) and gravitational energy', '', '', 'By construction:', L_env +
#       L_rad + L_core + L_grav = L_int = (4 * Pi * R_p**2) * (sigma_SB * T_int**4), d u_tot / d t = -L_int + L_rad, '', 'NB: The last
#       line of each track represents an estimate of the time until "full exhaustion".', '########################################################################################################',
#     ST    WMF    T_eq          M_p       Age       R_b  R_20mbar  R_1mibar       T_b     T_int           s_env          I/MR^2        L_env         L_rad        L_core        L_grav        u_tot]
# schema: astropy-2.0
ST WMF T_eq M_p Age R_b R_20mbar R_1mibar T_b T_int s_env I/MR^2 L_env L_rad L_core L_grav u_tot
G 0.5 400.0 7.58538038 0.02 2.3325 2.40467 2.42337 2694.02 229.33 12645.77 0.25362808 4.12342e+17 1013150000000000.0 2.59425e+16 3316560000000000.0 -6.51085e+33
G 0.5 400.0 7.58538038 0.03 2.32333 2.39246 2.41076 2578.11 201.9 12456.815 0.2546714 2.45722e+17 1007780000000000.0 1.54596e+16 1976400000000000.0 -6.54457e+33
G 0.5 400.0 7.58538038 0.05 2.31294 2.37935 2.39741 2425.62 174.06 12197.27 0.25586248 1.33657e+17 997051000000000.0 8409030000000000.0 1075030000000000.0 -6.58284e+33
G 0.5 400.0 7.58538038 0.1 2.30034 2.36366 2.38148 2248.41 142.17 11879.036 0.25730791 5.84628e+16 970861000000000.0 3678190000000000.0 470230000000000.0 -6.62921e+33
G 0.5 400.0 7.58538038 0.2 2.28942 2.35015 2.36775 2098.5 115.81 11594.759 0.25856208 2.5023e+16 920392000000000.0 1574330000000000.0 201266000000000.0 -6.6694e+33
G 0.5 400.0 7.58538038 0.5 2.2773 2.33514 2.35255 1924.14 89.93 11244.983 0.2599483 8590040000000000.0 784832000000000.0 540442000000000.0 69091600000000.0 -6.71403e+33
G 0.5 400.0 7.58538038 1.0 2.26941 2.32559 2.34286 1807.14 73.86 10997.463 0.26084815 3657380000000000.0 601893000000000.0 230104000000000.0 29417100000000.0 -6.74307e+33
G 0.5 400.0 7.58538038 2.0 2.26262 2.31755 2.33471 1707.94 60.48 10778.586 0.26163188 1559620000000000.0 354172000000000.0 98123600000000.0 12544400000000.0 -6.76805e+33
G 0.5 400.0 7.58538038 5.0 2.25551 2.30933 2.32638 1600.57 44.07 10531.17 0.26244029 469053000000000.0 73153900000000.0 29510500000000.0 3772700000000.0 -6.79424e+33
G 0.5 400.0 7.58538038 10.0 2.25163 2.30496 2.32194 1547.77 32.13 10405.029 0.26289154 151865000000000.0 5639430000000.0 9554600000000.0 1221490000000.0 -6.8085e+33
G 0.5 400.0 7.58538038 20.0 2.24993 2.30305 2.32 1523.23 18.78 10345.301 0.26308416 26749200000000.0 88802300000.0 1682920000000.0 215150000000.0 -6.81476e+33
G 0.5 400.0 9.66586048 0.001 2.70354 2.90461 2.95506 6563.86 1210.55 16520.0 0.22881 0.0 0.0 0.0 0.0 -8.81094e+33
G 0.5 400.0 9.66586048 0.0015 2.58633 2.70799 2.7363 4553.77 686.54 14932.219 0.24164 4.05865e+19 1303840000000000.0 2.54846e+18 3.88217e+17 -9.42391e+33
G 0.5 400.0 9.66586048 0.002 2.55665 2.66257 2.68675 4134.44 578.35 14512.453 0.24489 1.99502e+19 1303490000000000.0 1.25269e+18 1.90827e+17 -9.57917e+33
G 0.5 400.0 9.66586048 0.003 2.52839 2.6189 2.63982 3714.07 480.76 14045.34 0.247988 9.32169e+18 1302790000000000.0 5.85318e+17 8.91638e+16 -9.72691e+33
G 0.5 400.0 9.66586048 0.005 2.50205 2.57992 2.59819 3359.91 397.97 13607.454 0.25087 4.28918e+18 1301390000000000.0 2.69322e+17 4.10269e+16 -9.86465e+33
G 0.5 400.0 9.66586048 0.01 2.47666 2.5454 2.56244 2972.11 305.07 13071.767 0.25365 1.45242e+18 1297930000000000.0 9.11988e+16 1.38927e+16 -9.99746e+33
G 0.5 400.0 9.66586048 0.02 2.45787 2.52058 2.53679 2712.6 242.78 12675.41 0.25570429 5.74078e+17 1291030000000000.0 3.60469e+16 5491170000000000.0 -1.00957e+34
G 0.5 400.0 9.66586048 0.03 2.44861 2.50852 2.52435 2592.04 213.8 12479.888 0.2567188 3.42641e+17 1284180000000000.0 2.15147e+16 3277420000000000.0 -1.01442e+34
G 0.5 400.0 9.66586048 0.05 2.4382 2.49555 2.51111 2444.91 183.53 12230.817 0.25785777 1.83364e+17 1270500000000000.0 1.15136e+16 1753910000000000.0 -1.01986e+34
G 0.5 400.0 9.66586048 0.1 2.42566 2.48037 2.49574 2261.5 149.81 11903.182 0.25923011 8.00907e+16 1237120000000000.0 5028970000000000.0 766083000000000.0 -1.02642e+34
G 0.5 400.0 9.66586048 0.2 2.4148 2.46734 2.48256 2111.14 122.11 11619.297 0.26041643 3.45319e+16 1173090000000000.0 2168290000000000.0 330305000000000.0 -1.0321e+34
G 0.5 400.0 9.66586048 0.5 2.40262 2.45271 2.46777 1930.2 93.91 11257.513 0.26175378 1.13912e+16 999751000000000.0 715266000000000.0 108959000000000.0 -1.03847e+34
G 0.5 400.0 9.66586048 1.0 2.39486 2.44358 2.45854 1816.27 77.54 11017.176 0.26260655 4984560000000000.0 766413000000000.0 312985000000000.0 47678300000000.0 -1.04253e+34
G 0.5 400.0 9.66586048 2.0 2.38819 2.4359 2.45078 1717.04 63.55 10799.03 0.26333612 2143050000000000.0 451636000000000.0 134564000000000.0 20498700000000.0 -1.04602e+34
G 0.5 400.0 9.66586048 5.0 2.38087 2.42762 2.44241 1607.41 46.15 10547.29 0.26413436 634406000000000.0 92582700000000.0 39834900000000.0 6068220000000.0 -1.04985e+34
G 0.5 400.0 9.66586048 10.0 2.37727 2.42363 2.43837 1552.92 32.99 10417.483 0.26452567 189576000000000.0 7339350000000.0 11903700000000.0 1813330000000.0 -1.05172e+34
G 0.5 400.0 9.66586048 20.0 2.37557 2.42176 2.43649 1530.95 21.23 10364.169 0.26471936 41858200000000.0 95334100000.0 2628320000000.0 400382000000.0 -1.05262e+34
G 0.5 400.0 12.31696422 0.001 2.82484 2.99794 3.04155 6563.86 1257.4 16520.0 0.23286 0.0 0.0 0.0 0.0 -1.38938e+34
G 0.5 400.0 12.31696422 0.0015 2.71471 2.82051 2.84528 4569.47 715.87 14947.166 0.2444 5.28626e+19 1661440000000000.0 3.31963e+18 4.99532e+17 -1.47105e+34
G 0.5 400.0 12.31696422 0.002 2.68681 2.78005 2.80133 4169.13 605.73 14548.796 0.24733 2.65597e+19 1661010000000000.0 1.66788e+18 2.5098e+17 -1.49173e+34
G 0.5 400.0 12.31696422 0.003 2.65927 2.73926 2.75774 3746.55 503.52 14083.334 0.250215 1.24078e+19 1660110000000000.0 7.79174e+17 1.17249e+17 -1.51216e+34
G 0.5 400.0 12.31696422 0.005 2.63374 2.70276 2.71893 3391.14 417.51 13647.924 0.25289111 5.75645e+18 1658340000000000.0 3.6149e+17 5.43963e+16 -1.5311e+34
G 0.5 400.0 12.31696422 0.01 2.60796 2.66847 2.68337 3003.56 323.06 13117.623 0.2556 2.02511e+18 1653910000000000.0 1.27171e+17 1.91365e+16 -1.55021e+34
G 0.5 400.0 12.31696422 0.02 2.58892 2.64407 2.65828 2733.03 256.97 12707.803 0.25759347 7.9927e+17 1645120000000000.0 5.0192e+16 7552810000000000.0 -1.56434e+34
G 0.5 400.0 12.31696422 0.03 2.57953 2.63221 2.64609 2607.68 226.3 12505.676 0.258575 4.7717e+17 1636390000000000.0 2.9965e+16 4509090000000000.0 -1.5713e+34
G 0.5 400.0 12.31696422 0.05 2.56903 2.61916 2.63273 2465.37 193.44 12266.158 0.25967895 2.51324e+17 1618950000000000.0 1.57825e+16 2374920000000000.0 -1.57908e+34
G 0.5 400.0 12.31696422 0.1 2.55666 2.60436 2.61775 2271.57 157.05 11921.688 0.26097247 1.07503e+17 1576390000000000.0 6750910000000000.0 1015870000000000.0 -1.58825e+34
G 0.5 400.0 12.31696422 0.2 2.5461 2.59184 2.60508 2115.42 127.67 11627.577 0.26208083 4.59071e+16 1494760000000000.0 2882840000000000.0 433805000000000.0 -1.59608e+34
G 0.5 400.0 12.31696422 0.5 2.53441 2.57807 2.59116 1944.48 99.26 11286.927 0.26330945 1.59235e+16 1274640000000000.0 999956000000000.0 150472000000000.0 -1.60476e+34
G 0.5 400.0 12.31696422 1.0 2.52645 2.56884 2.58184 1824.16 81.23 11034.164 0.26414121 6728380000000000.0 976102000000000.0 422525000000000.0 63580800000000.0 -1.61066e+34
G 0.5 400.0 12.31696422 2.0 2.51963 2.56113 2.57405 1728.88 67.23 10825.503 0.26485823 3039910000000000.0 574198000000000.0 190898000000000.0 28726000000000.0 -1.61572e+34
G 0.5 400.0 12.31696422 5.0 2.51253 2.55314 2.56598 1612.29 48.12 10558.751 0.26560572 839507000000000.0 120274000000000.0 52718800000000.0 7933040000000.0 -1.62098e+34
G 0.5 400.0 12.31696422 10.0 2.50866 2.54892 2.56172 1564.13 36.24 10444.452 0.26601087 311363000000000.0 9458570000000.0 19552800000000.0 2942270000000.0 -1.62385e+34
G 0.5 400.0 12.31696422 20.0 2.50684 2.54692 2.55969 1531.9 10.0 10366.48 0.2662 9873.47 97824600000.0 620.027 93.3007 -1.6252e+34
G 0.5 400.0 15.69519941 0.001 2.95502 3.10485 3.14269 6563.86 1300.8 16520.0 0.23641 0.0 0.0 0.0 0.0 -2.18156e+34
G 0.5 400.0 15.69519941 0.0015 2.85029 2.94333 2.9653 4601.09 751.41 14977.106 0.24685 7.06187e+19 2117140000000000.0 4.41844e+18 7.97887e+17 -2.29139e+34
G 0.5 400.0 15.69519941 0.002 2.82287 2.90454 2.92339 4192.48 636.11 14573.078 0.24959 3.55954e+19 2116580000000000.0 2.22711e+18 4.02175e+17 -2.32015e+34
G 0.5 400.0 15.69519941 0.003 2.79583 2.8662 2.88244 3783.09 529.52 14125.669 0.252285 1.67496e+19 2115440000000000.0 1.04798e+18 1.89246e+17 -2.34851e+34
G 0.5 400.0 15.69519941 0.005 2.77073 2.83136 2.84557 3421.92 438.55 13687.427 0.25479 7.74408e+18 2113180000000000.0 4.84528e+17 8.74967e+16 -2.37482e+34
G 0.5 400.0 15.69519941 0.01 2.74485 2.79751 2.8104 3031.34 340.8 13157.786 0.25736667 2.77299e+18 2107530000000000.0 1.73499e+17 3.13307e+16 -2.40196e+34
G 0.5 400.0 15.69519941 0.02 2.72603 2.77391 2.78621 2745.89 269.72 12728.086 0.25924783 1.07363e+18 2096330000000000.0 6.71741e+16 1.21304e+16 -2.42171e+34
G 0.5 400.0 15.69519941 0.03 2.71684 2.76256 2.77459 2615.44 237.18 12518.435 0.26016154 6.37604e+17 2085190000000000.0 3.98933e+16 7203990000000000.0 -2.43134e+34
G 0.5 400.0 15.69519941 0.05 2.70662 2.75004 2.76177 2476.4 202.46 12285.128 0.26118171 3.35595e+17 2063140000000000.0 2.09973e+16 3791720000000000.0 -2.44206e+34
G 0.5 400.0 15.69519941 0.1 2.6944 2.73577 2.74736 2288.62 165.87 11952.886 0.26240186 1.48457e+17 2008760000000000.0 9288620000000000.0 1677350000000000.0 -2.45488e+34
G 0.5 400.0 15.69519941 0.2 2.68362 2.72334 2.73481 2130.75 135.54 11657.149 0.26347912 6.48523e+16 1904710000000000.0 4057650000000000.0 732736000000000.0 -2.46618e+34
G 0.5 400.0 15.69519941 0.5 2.67143 2.70934 2.7207 1954.21 104.26 11306.869 0.26468915 2.15974e+16 1622630000000000.0 1351300000000000.0 244019000000000.0 -2.47896e+34
G 0.5 400.0 15.69519941 1.0 2.66369 2.70057 2.71185 1837.45 85.96 11062.651 0.2654639 9471530000000000.0 1245110000000000.0 592610000000000.0 107014000000000.0 -2.48708e+34
G 0.5 400.0 15.69519941 2.0 2.65692 2.69299 2.70422 1733.72 70.08 10836.312 0.26613833 4005720000000000.0 732443000000000.0 250628000000000.0 45258800000000.0 -2.49418e+34
G 0.5 400.0 15.69519941 5.0 2.64971 2.68506 2.69622 1622.94 51.3 10583.695 0.26686103 1213390000000000.0 150503000000000.0 75918700000000.0 13709500000000.0 -2.50174e+34
G 0.5 400.0 15.69519941 10.0 2.64591 2.68095 2.69209 1568.6 37.49 10455.166 0.26723741 401106000000000.0 11960800000000.0 25096200000000.0 4531900000000.0 -2.50573e+34
G 0.5 400.0 15.69519941 20.0 2.64396 2.67887 2.68999 1545.11 24.64 10398.584 0.26742683 99735900000000.0 198613000000.0 6240230000000.0 1126870000000.0 -2.50776e+34
G 0.5 400.0 20.0 0.001 3.08903 3.21788 3.25045 6563.86 1345.66 16520.0 0.23996 0.0 0.0 0.0 0.0 -3.42293e+34
G 0.5 400.0 20.0 0.0015 2.99087 3.07257 3.09197 4632.99 787.95 15007.105 0.24924 9.39646e+19 2697820000000000.0 5.8598e+18 1.13824e+18 -3.56826e+34
G 0.5 400.0 20.0 0.002 2.96398 3.03572 3.05237 4211.27 664.14 14592.53 0.25178 4.66041e+19 2697100000000000.0 2.90632e+18 5.64539e+17 -3.60809e+34
G 0.5 400.0 20.0 0.003 2.93824 3.00073 3.01511 3817.01 554.34 14164.587 0.2542125 2.22052e+19 2695660000000000.0 1.38476e+18 2.68983e+17 -3.64619e+34
G 0.5 400.0 20.0 0.005 2.91401 2.96787 2.98049 3448.25 459.04 13720.945 0.25649889 1.02753e+19 2692780000000000.0 6.40788e+17 1.2447e+17 -3.68206e+34
G 0.5 400.0 20.0 0.01 2.88841 2.93473 2.94598 3067.71 361.31 13209.815 0.25892 3.87594e+18 2685570000000000.0 2.41711e+17 4.69513e+16 -3.71997e+34
G 0.5 400.0 20.0 0.02 2.86918 2.91111 2.92182 2772.78 286.46 12770.235 0.2607363 1.51194e+18 2671290000000000.0 9.42874e+16 1.83149e+16 -3.74844e+34
G 0.5 400.0 20.0 0.03 2.85975 2.89968 2.91014 2637.57 252.08 12554.61 0.26162733 9.00742e+17 2657100000000000.0 5.61719e+16 1.09111e+16 -3.7624e+34
G 0.5 400.0 20.0 0.05 2.84922 2.88704 2.89723 2493.2 215.34 12313.88 0.26262489 4.75708e+17 2628980000000000.0 2.9666e+16 5762490000000000.0 -3.77799e+34
G 0.5 400.0 20.0 0.1 2.83682 2.87259 2.88259 2305.51 175.01 11983.616 0.26379484 2.03912e+17 2559630000000000.0 1.27163e+16 2470090000000000.0 -3.79634e+34
G 0.5 400.0 20.0 0.2 2.82612 2.86038 2.87027 2140.09 142.53 11675.088 0.26480763 8.80003e+16 2426980000000000.0 5487860000000000.0 1065990000000000.0 -3.81219e+34
G 0.5 400.0 20.0 0.5 2.81413 2.84686 2.85664 1972.45 110.97 11344.068 0.26593756 3.09652e+16 2070360000000000.0 1931040000000000.0 375097000000000.0 -3.82994e+34
G 0.5 400.0 20.0 1.0 2.80608 2.83782 2.84754 1845.76 90.22 11080.388 0.26669782 1.28308e+16 1585330000000000.0 800150000000000.0 155425000000000.0 -3.84186e+34
G 0.5 400.0 20.0 2.0 2.79924 2.8303 2.83996 1748.74 74.74 10869.662 0.26734548 5857250000000000.0 935202000000000.0 365269000000000.0 70951800000000.0 -3.85199e+34
G 0.5 400.0 20.0 5.0 2.79209 2.8225 2.8321 1627.17 53.22 10593.547 0.26802314 1563680000000000.0 193198000000000.0 97513800000000.0 18941600000000.0 -3.86258e+34
G 0.5 400.0 20.0 10.0 2.78837 2.81854 2.82812 1575.8 40.08 10472.386 0.26837408 564898000000000.0 15275400000000.0 35228000000000.0 6842890000000.0 -3.86808e+34
G 0.5 400.0 20.0 20.0 2.78619 2.81625 2.82581 1552.3 27.25 10415.979 0.26858 47492.8 122256000000.0 2961.74 575.304 -3.87131e+34
G 0.5 500.0 0.2 0.001 1.93239 5.2803 6.09551 6563.86 645.15 16520.0 0.18072 0.0 0.0 0.0 0.0 1.24281e+31
G 0.5 500.0 0.2 0.0015 1.45308 3.07303 3.49239 4079.71 297.06 14454.49 0.191835 4.54593e+17 26978200000000.0 1.84079e+16 9496780000000000.0 3.47963e+30
G 0.5 500.0 0.2 0.002 1.37888 2.81084 3.1918 3752.6 252.85 14090.379 0.19356 2.14951e+17 26971000000000.0 8704050000000000.0 4490480000000000.0 2.09448e+30
G 0.5 500.0 0.2 0.003 1.30936 2.57435 2.91951 3470.61 215.59 13749.192 0.19517 1.02478e+17 26956700000000.0 4149650000000000.0 2140830000000000.0 7.96526e+29
G 0.5 500.0 0.2 0.005 1.24652 2.33941 2.65354 3122.91 174.52 13287.689 0.19662875 3.97844e+16 26927700000000.0 1611000000000000.0 831126000000000.0 -3.76577e+29
G 0.5 500.0 0.2 0.01 1.19376 2.13329 2.42188 2773.89 134.95 12771.967 0.19785571 1.30499e+16 26855900000000.0 528435000000000.0 272623000000000.0 -1.36151e+30
G 0.5 500.0 0.2 0.02 1.15575 1.99104 2.26081 2529.78 108.09 12375.925 0.19873349 5019100000000000.0 26712800000000.0 203240000000000.0 104853000000000.0 -2.07119e+30
G 0.5 500.0 0.2 0.03 1.1375 1.92365 2.18427 2403.58 95.31 12158.684 0.1991575 2930480000000000.0 26570700000000.0 118665000000000.0 61220000000000.0 -2.41189e+30
G 0.5 500.0 0.2 0.05 1.11751 1.85224 2.10271 2263.84 81.7 11907.493 0.19961721 1516560000000000.0 26289000000000.0 61410300000000.0 31682000000000.0 -2.78522e+30
G 0.5 500.0 0.2 0.1 1.09437 1.77394 2.01246 2103.03 66.87 11603.575 0.20016082 639386000000000.0 25598100000000.0 25890800000000.0 13357300000000.0 -3.21716e+30
G 0.5 500.0 0.2 0.2 1.07495 1.7118 1.9401 1967.49 54.84 11333.989 0.20060577 267296000000000.0 24273800000000.0 10823700000000.0 5584010000000.0 -3.57966e+30
G 0.5 500.0 0.2 0.5 1.05457 1.65046 1.86784 1828.58 42.33 11043.649 0.2010803 80101500000000.0 20716600000000.0 3243570000000.0 1673380000000.0 -3.9602e+30
G 0.5 500.0 0.2 1.0 1.04349 1.61864 1.83 1752.76 34.33 10878.548 0.2013357 27596000000000.0 15956500000000.0 1117450000000.0 576501000000.0 -4.16707e+30
G 0.5 500.0 0.2 2.0 1.03605 1.59777 1.80505 1702.23 27.47 10765.711 0.20150983 8878790000000.0 9582170000000.0 359531000000.0 185485000000.0 -4.30602e+30
G 0.5 500.0 0.2 5.0 1.03029 1.582 1.7861 1663.94 18.72 10678.572 0.20164229 2351720000000.0 2159060000000.0 95228700000.0 49129100000.0 -4.41353e+30
G 0.5 500.0 0.2 10.0 1.02904 1.57857 1.78198 1654.63 11.99 10657.18 0.20167167 486291000000.0 630295000000.0 19691500000.0 10159000000.0 -4.43677e+30
G 0.5 500.0 0.2 20.0 1.02867 1.57756 1.78077 1651.89 10.0 10650.861 0.20168 21.348 358336000000.0 0.864452 0.445978 -4.44364e+30
G 0.5 500.0 0.254855 0.001 1.97078 5.02083 5.76504 6563.86 659.51 16520.0 0.17676 0.0 0.0 0.0 0.0 1.3842e+31
G 0.5 500.0 0.254855 0.0015 1.49825 2.92668 3.29399 4113.79 312.42 14490.688 0.19276 5.88506e+17 34377600000000.0 2.40245e+16 1.47263e+16 2.07416e+30
G 0.5 500.0 0.254855 0.002 1.42427 2.67374 3.00432 3776.96 266.61 14118.602 0.19526 2.82144e+17 34368500000000.0 1.15179e+16 7060140000000000.0 2.3178e+29
G 0.5 500.0 0.254855 0.003 1.35329 2.44025 2.73581 3480.46 227.14 13761.578 0.197664 1.34219e+17 34350200000000.0 5479210000000000.0 3358590000000000.0 -1.53602e+30
G 0.5 500.0 0.254855 0.005 1.28646 2.21603 2.47903 3168.89 187.95 13351.544 0.19992333 5.67486e+16 34313000000000.0 2316640000000000.0 1420030000000000.0 -3.20017e+30
G 0.5 500.0 0.254855 0.01 1.23174 2.00923 2.24657 2772.87 141.34 12770.366 0.20177263 1.66456e+16 34221700000000.0 679520000000000.0 416526000000000.0 -4.56276e+30
G 0.5 500.0 0.254855 0.02 1.19484 1.87801 2.09763 2521.6 112.1 12362.11 0.20302372 6179240000000000.0 34039400000000.0 252254000000000.0 154624000000000.0 -5.48177e+30
G 0.5 500.0 0.254855 0.03 1.17755 1.81745 2.0287 2392.65 98.39 12139.458 0.2036087 3549240000000000.0 33858300000000.0 144890000000000.0 88813100000000.0 -5.91224e+30
G 0.5 500.0 0.254855 0.05 1.15877 1.75444 1.95649 2253.45 84.27 11888.354 0.20424544 1835600000000000.0 33499300000000.0 74934400000000.0 45932600000000.0 -6.3801e+30
G 0.5 500.0 0.254855 0.1 1.13724 1.68568 1.87701 2092.18 68.67 11582.45 0.2049771 762995000000000.0 32619600000000.0 31147600000000.0 19092600000000.0 -6.91638e+30
G 0.5 500.0 0.254855 0.2 1.11917 1.63215 1.81453 1958.92 56.32 11316.49 0.20558365 319420000000000.0 30930900000000.0 13039600000000.0 7992900000000.0 -7.36632e+30
G 0.5 500.0 0.254855 0.5 1.10065 1.59104 1.76831 1820.77 43.05 11026.859 0.20621107 90947500000000.0 26401200000000.0 3712730000000.0 2275800000000.0 -7.82754e+30
G 0.5 500.0 0.254855 1.0 1.09097 1.57058 1.74515 1750.38 34.94 10873.283 0.20654108 30847600000000.0 20362400000000.0 1259290000000.0 771906000000.0 -8.06857e+30
G 0.5 500.0 0.254855 2.0 1.08452 1.55727 1.73002 1704.36 28.15 10770.517 0.20676091 10385900000000.0 12236500000000.0 423981000000.0 259888000000.0 -8.22922e+30
G 0.5 500.0 0.254855 5.0 1.0798 1.54771 1.71913 1670.42 19.04 10693.436 0.20691449 2552160000000.0 2850460000000.0 104186000000.0 63863200000.0 -8.34678e+30
G 0.5 500.0 0.254855 10.0 1.0783 1.54473 1.71573 1660.74 10.91 10671.237 0.20696979 496174000000.0 416093000000.0 20255200000.0 12415900000.0 -8.38413e+30
G 0.5 500.0 0.254855 20.0 1.07814 1.54443 1.71538 1659.73 10.0 10668.922 0.20697 21.4796 151721000000.0 0.876862 0.537487 -8.38805e+30
G 0.5 500.0 0.32475535 0.001 2.00174 4.73071 5.39786 6563.86 674.98 16520.0 0.17559 0.0 0.0 0.0 0.0 1.47552e+31
G 0.5 500.0 0.32475535 0.0015 1.48047 2.61936 2.90914 4183.11 337.81 14563.359 0.19614 7.79264e+17 43806600000000.0 3.11841e+16 2.59817e+16 -3.05648e+30
G 0.5 500.0 0.32475535 0.002 1.41322 2.37352 2.62831 3716.46 271.89 14048.15 0.19879 2.98136e+17 43794800000000.0 1.19306e+16 9940280000000000.0 -5.35437e+30
G 0.5 500.0 0.32475535 0.003 1.359 2.1872 2.41457 3379.4 225.01 13632.76 0.20093 1.29365e+17 43771600000000.0 5176830000000000.0 4313200000000000.0 -7.20705e+30
G 0.5 500.0 0.32475535 0.005 1.31127 2.02261 2.22699 3063.06 183.68 13203.206 0.20281 5.33946e+16 43724400000000.0 2136710000000000.0 1780250000000000.0 -8.83802e+30
G 0.5 500.0 0.32475535 0.01 1.26831 1.87079 2.0556 2730.62 142.88 12703.998 0.20450619 1.82954e+16 43608200000000.0 732134000000000.0 609994000000000.0 -1.03059e+31
G 0.5 500.0 0.32475535 0.02 1.23646 1.78374 1.95964 2498.73 114.48 12323.301 0.205758 7143070000000000.0 43375800000000.0 285847000000000.0 238160000000000.0 -1.13941e+31
G 0.5 500.0 0.32475535 0.03 1.22101 1.74339 1.9154 2377.51 100.97 12112.7 0.20637486 4200930000000000.0 43145300000000.0 168110000000000.0 140065000000000.0 -1.19222e+31
G 0.5 500.0 0.32475535 0.05 1.20404 1.70039 1.86808 2241.34 86.48 11865.957 0.20704198 2180690000000000.0 42687900000000.0 87265600000000.0 72707300000000.0 -1.25021e+31
G 0.5 500.0 0.32475535 0.1 1.18426 1.65272 1.81534 2085.51 70.67 11569.432 0.20782082 920642000000000.0 41567000000000.0 36841700000000.0 30695500000000.0 -1.31779e+31
G 0.5 500.0 0.32475535 0.2 1.16779 1.61509 1.77342 1953.37 57.74 11305.164 0.20847245 379763000000000.0 39417300000000.0 15197100000000.0 12661800000000.0 -1.37405e+31
G 0.5 500.0 0.32475535 0.5 1.15087 1.57864 1.73249 1820.42 44.19 11026.111 0.2091331 108305000000000.0 33648600000000.0 4334070000000.0 3611030000000.0 -1.43189e+31
G 0.5 500.0 0.32475535 1.0 1.14211 1.56052 1.71203 1752.11 35.79 10877.111 0.20948107 35885200000000.0 25967300000000.0 1436030000000.0 1196460000000.0 -1.46183e+31
G 0.5 500.0 0.32475535 2.0 1.13649 1.54917 1.69918 1708.9 29.12 10780.744 0.20970194 12561500000000.0 15604300000000.0 502678000000.0 418817000000.0 -1.48104e+31
G 0.5 500.0 0.32475535 5.0 1.1324 1.54107 1.68997 1677.24 19.61 10709.006 0.2098654 2947770000000.0 3672430000000.0 117962000000.0 98282600000.0 -1.49501e+31
G 0.5 500.0 0.32475535 10.0 1.13135 1.539 1.68762 1668.79 11.89 10689.699 0.20990158 693456000000.0 1028770000000.0 27750300000.0 23120800000.0 -1.49858e+31
G 0.5 500.0 0.32475535 20.0 1.13113 1.53856 1.68712 1666.96 10.0 10685.519 0.20991 30.2347 544547000000.0 1.20992 1.00807 -1.49935e+31
G 0.5 500.0 0.41382762 0.001 2.03251 4.42728 5.01371 6563.86 691.06 16520.0 0.17787 0.0 0.0 0.0 0.0 1.47791e+31
G 0.5 500.0 0.41382762 0.0015 1.52919 2.47981 2.71819 4326.44 369.42 14709.797 0.20002 1.17856e+18 55821600000000.0 4.5101e+16 5.19276e+16 -9.52027e+30
G 0.5 500.0 0.41382762 0.002 1.4577 2.22487 2.42749 3764.76 289.33 14104.483 0.20317 4.0314e+17 55806500000000.0 1.54273e+16 1.77625e+16 -1.29717e+31
